Date,Temperature (°C),Humidity (%),Precipitation (mm)
2024-05-17,15.236454831995399,75,5.53937932408857
2024-04-12,-9.383696697921964,67,8.511160658884991
2025-01-14,-6.065175710105888,66,4.628437740783648
2024-04-26,27.312101514918112,69,0.04489214142844755
2024-05-19,24.525471927349223,31,0.8725147496709496
2024-08-03,10.977578162818372,35,8.368528188052801
2024-03-22,16.10945708962043,26,3.229397157412296
2024-06-16,-4.6009159422856625,69,5.7532209347783425
2024-11-10,19.446943900697516,79,3.905510214753085
2024-09-29,6.569923041968998,37,0.5846130285942597
2025-02-20,5.638953539441246,37,7.1293133548984455
2024-07-19,20.41939584306273,76,5.069660013920595
2024-11-25,7.9193206033266,66,0.2946229094859032
2024-09-12,-3.021481296999376,35,0.5522556967320236
2024-04-21,34.390662625396565,74,8.643861378058288
2025-01-23,18.253010969814063,58,6.797084958235617
2024-12-05,12.323127863800448,61,6.222880688657222
2024-08-04,6.959680789535938,39,0.567621642347077
2024-11-13,19.010653749821465,93,9.777881007403739
2024-10-28,17.329794650081592,35,9.683603132865766
2024-04-23,14.98153318571855,70,5.9342944109466975
2024-09-16,37.81461253147178,63,1.895126410133553
2025-02-19,17.98056814699076,36,1.6335169408169792
2024-07-10,13.598004126097337,39,0.30169577383416635
2025-01-21,-0.9655037207901316,82,7.944245640689922
2024-12-03,12.364887860255433,51,3.2694953423735154
2024-08-07,36.20050432559187,61,1.9767213163028174
2025-03-07,38.24221853561326,41,5.890889131965392
2024-10-12,1.261439929710221,29,5.80282725218798
2024-08-28,4.069845248040751,61,0.5007432242070575
2024-06-30,4.371830064994878,20,3.1852321435972666
2024-12-12,-3.68294191070396,42,6.321688952611102
2024-06-22,36.86479871610692,82,8.012660903664086
2024-11-15,23.71894787524242,56,3.6587131489100386
2024-10-10,13.415378045022006,20,9.298881105422508
2025-01-22,32.98636980969098,65,5.7775311450641
2025-01-22,-6.2541620784962415,51,8.67278211368157
2024-05-14,-3.852183525950572,99,9.386456002169712
2025-01-16,28.956257681792152,31,5.221334614980897
2024-04-17,22.99949542612282,54,9.214869894700247
2025-03-03,11.841562357398413,50,6.917292814492221
2024-04-25,1.7243345147286568,48,8.73222099707127
2024-10-25,29.0837178140564,20,9.552601038794638
2024-11-29,33.126801446282904,53,0.07132127127534083
2024-12-18,-6.37678935127007,77,6.151776419554153
2024-06-03,-1.8219712653339908,33,3.3051685297707847
2024-12-25,-6.370917442891013,92,7.596840049083246
2024-10-26,-1.6858135478361813,84,9.128762248545593
2024-06-30,24.941732199538414,40,5.0642203973255295
2024-07-30,7.481995719511644,71,3.8971533436817496
2024-06-27,-2.636932145800211,35,4.129705336598443
2025-02-14,6.49323372761949,52,5.8366157055929
2024-10-02,-1.3622884957391026,71,6.401566755498188
2024-09-30,31.339592781216908,26,4.5424966158373525
2024-12-01,5.150575495530022,59,2.3306408911847623
2024-03-31,34.54895664005902,90,9.85170523858692
2024-05-22,11.914204180159345,75,5.1581201263781935
2024-05-25,32.16484873888703,48,1.339461175347435
2025-03-11,1.8082018336195471,52,0.41730647882929683
2025-01-11,-5.433602807237284,45,2.7981503539645693
2024-05-01,7.101674312080185,63,7.366334902959205
2025-03-12,19.20529382979817,72,8.46361816102635
2024-04-21,31.50177621022967,44,3.4360542823499474
2024-09-27,0.6415354343160242,21,1.6802618001098135
2024-11-04,9.145273011396934,47,5.0531630360988355
2024-08-07,26.554349844781306,69,8.412850011054568
2025-03-17,9.588071465887165,25,3.99902027102067
2024-11-10,12.27484746877586,63,3.3378642506876033
2024-06-25,29.440947235214466,78,4.760324501407909
2024-06-16,31.752203260449953,70,9.022253577345996
2024-09-12,-8.48776429251665,36,5.814198097580371
2024-09-20,18.705045336752445,67,6.1053967445475354
2024-09-18,16.19938720852565,74,4.9335447895008375
2025-01-26,16.634433433131566,47,1.4349002977858527
2024-05-09,9.722050042344598,81,1.7378354604813273
2024-07-04,19.74372268178227,81,2.209916220656054
2025-03-05,-9.640364232183726,33,5.885789323738403
2025-02-07,2.299040977021125,88,6.76444510648241
2024-04-04,7.251566447769683,60,8.686661307638758
2025-02-14,-5.550381280908364,76,2.4934243969344094
2024-05-21,18.751348153130614,53,7.020979025502444
2025-03-18,2.9976092992976024,90,3.988604596411063
2024-05-24,-1.8740010275009507,50,3.2938967038933873
2025-02-06,21.996740701994742,59,1.8691340517509059
2024-10-30,16.424505191267293,33,5.427824538241403
2024-06-04,35.18949968327961,34,6.765899955674589
2024-07-24,3.3539688718556544,28,0.7697507351969979
2024-12-28,36.48327836387293,74,3.3322978660338043
2024-05-17,16.192795769670525,22,7.627980458546092
2024-11-05,13.83598651798279,47,9.292844031702225
2024-05-20,17.05741195491115,82,2.976753800156925
2025-02-04,16.2338680311537,24,3.892021670947118
2024-12-27,17.86390081930537,46,8.110379216575028
2024-05-24,20.24999662652885,30,8.217661442891314
2024-03-27,33.96162275594576,90,2.16348277519928
2024-10-03,-1.0918621113551321,67,9.285217669677412
2024-08-29,13.517588628205676,26,5.361106715537662
2025-02-14,-8.446991801540717,62,0.5576878175060507
2025-03-07,-3.0973306138659638,60,6.66142526555533
2025-02-21,20.819034731167466,87,5.767115837422993
2024-08-18,11.240954950763275,20,5.266185237948303
2024-10-05,-7.785953999134328,94,5.096563317038278
2025-01-15,20.014328196293956,45,9.731135679151846
2024-12-27,-5.4363236538411925,28,6.028187016453577
2024-03-21,26.50823104081463,91,1.1125880461202675
2024-06-26,-8.984782724768316,46,6.5475335517446265
2024-06-08,-8.299261314182646,86,8.223442232757497
2024-10-20,-5.128403449523863,49,8.169496584757116
2024-06-09,31.5772641343614,53,8.654723050900687
2025-01-01,7.4133037423346515,95,1.8275607610091482
2024-09-25,33.00986635321663,35,6.440843642541828
2024-04-26,25.136776788094828,69,0.4305027911475967
2024-11-12,20.57381100779143,73,2.761461562037245
2024-09-15,-0.5684720647416679,39,7.571297701409075
2024-06-28,11.4011154057999,42,9.005810174863301
2024-12-01,5.036773183220891,74,6.172515035417975
2024-07-01,23.00196244708532,59,4.487520249792767
2024-11-16,6.112015622326293,61,7.425222656314628
2024-09-12,35.912944105892265,61,9.507213631472137
2024-09-27,19.876960292559435,47,0.8608396834596255
2025-02-06,23.14966170282367,27,9.383667199731038
2024-06-15,25.905937854206513,64,1.519648070425974
2024-07-11,38.47241619393276,58,0.6450002740916105
2024-11-22,24.578039048539047,31,6.712232229845463
2024-06-23,16.94364124499311,43,9.009875465683532
2024-05-06,8.129926330664713,84,7.957598934937453
2024-06-06,33.311132787900874,30,2.930956224226108
2024-05-31,-0.579208537913324,77,6.147170962680722
2024-08-06,5.130594580357942,63,3.468360792693722
2024-07-13,22.54732659629088,80,7.937919356142009
2025-03-09,10.54131103034505,73,7.641544242529354
2025-01-12,12.583181048526395,73,8.820073802792628
2024-10-23,-5.901271118541953,92,5.165937897694136
2024-04-17,7.486721516096509,82,6.447870170393828
2024-11-25,34.40262971932547,74,4.598541966398548
2025-01-29,16.948191471390352,98,9.87796318906759
2025-03-08,7.454291682632956,93,3.4392272358548115
2025-01-17,-0.5674351676978961,30,4.33302211859925
2024-05-22,23.197971758647213,76,8.044957776197762
2025-03-09,-0.909192978709374,70,0.4146682752064601
2024-07-25,19.29893865833069,52,1.2227285208624306
2024-08-25,32.07019955474466,61,2.0644014342225283
2024-05-14,28.087776647115646,97,3.5575830809365105
2024-07-03,-3.864549768709016,73,6.15985806269078
2024-12-07,24.430025438647384,26,5.108716554331092
2025-02-12,-1.9513382753424473,85,3.826707616037588
2024-06-29,8.125050994974057,64,1.5487175844446932
2024-09-25,26.1978064243511,70,2.325567700773
2024-12-01,-3.022619205771689,82,5.524944161788498
2024-08-28,14.125796644757365,97,5.395359712898998
2024-10-31,31.34710714312122,75,0.6100924300510724
2024-10-04,19.18113521529625,95,2.6298006804723215
2024-09-01,27.57837298014512,53,2.236216333716652
2024-04-14,3.8808121136686164,54,0.6880574417274499
2024-05-05,13.981865405770737,85,4.653100226584893
2024-05-27,21.999223802613226,75,3.8020933339638665
2024-10-13,25.60005765364364,95,3.4701957209325442
2024-05-18,15.875089328901009,42,9.008825296655528
2024-12-02,21.855605549834298,91,1.23007027731452
2024-04-15,2.391259127792182,25,2.3730072886089992
2024-07-27,14.261172951085214,62,2.4802817183102785
2024-11-24,37.0755253880785,90,6.521350733428308
2024-05-17,8.367814960932034,50,5.284801185968941
2024-10-22,-6.9935046099226374,74,4.1852092719724
2025-02-12,12.447636515268922,70,5.725808411181559
2024-08-23,18.07633515423507,60,5.8576663670912446
2024-11-02,-5.997823829925688,40,3.6279468290693675
2025-02-15,29.190247291479622,54,5.2206524635062355
2024-12-11,16.743663817819662,99,7.443366442460869
2024-08-03,-0.13498156754320334,84,8.238820528503602
2024-05-04,34.44447430725779,36,3.002380354117599
2024-12-15,8.091343637454095,74,5.9179845569870775
2024-12-31,22.35550296286437,20,1.2285802299721837
2024-07-05,7.131149685838658,70,9.42110584650724
2024-06-30,14.803266842779149,53,7.918773697655252
2024-04-16,-1.100068998410661,93,2.795775465992121
2024-10-14,17.308187662280258,21,2.262503411907714
2025-02-21,18.791470573652546,76,3.8940317232294177
2024-12-02,38.69605719970166,91,0.7096261285243499
2024-11-19,-1.5369131447091693,34,3.1390724588800145
2025-02-03,9.648225022420167,80,7.311818256061061
2024-03-29,23.634354806166222,29,6.721870362297315
2024-09-23,26.763974351658376,39,7.9989344618607525
2024-08-30,-4.867060072232317,59,7.004228222163185
2024-11-06,35.83729762951337,24,5.00290524514257
2024-04-03,9.36085551718826,79,4.995199509124659
2024-12-03,-2.840330608974508,74,3.823306546938311
2025-01-21,11.556650567620899,68,0.6673367786765361
2024-07-02,11.22071557413253,60,4.931841999892078
2025-02-08,-8.590278471671445,44,0.37143325549605977
2024-04-14,26.20007244627339,89,5.9418847928499074
2024-06-05,-0.1355791287912762,41,2.0380359626372337
2024-06-27,-0.7702644564729937,93,4.045211270459968
2024-06-07,26.931824863319036,47,4.315092801639096
2025-01-19,-3.2404346685044514,56,4.461675777601858
2024-03-22,17.296445622476096,67,1.0535455463688592
2024-08-28,-3.769074723952805,48,6.295345981409431
2024-11-02,34.99558924159075,66,1.6573872050547456
2024-08-21,-7.627589243638729,64,9.360532859247781
2024-11-20,28.056219572628805,59,0.19796130987713378
2024-04-17,8.221050699391405,100,1.4797848513359801
2024-07-15,23.48215727797526,22,2.8057476256113043
2024-09-16,-8.355416315259115,37,1.2113406989454234
2024-03-30,-0.27194802304835974,39,3.1654454922016573
2024-05-16,-8.509500089116392,24,2.9225186509246903
2024-04-16,2.6375479240203212,89,5.601410033049676
2025-02-11,30.857700172294898,82,8.749386187996148
2025-02-07,35.855659233423765,84,4.142675836272232
2024-06-09,27.306035751648118,37,8.315005057259322
2025-02-12,22.569682813596394,35,1.1841832146149311
2024-08-08,-8.3490194071593,83,8.978741761875028
2024-12-30,2.321949713245761,75,6.863607241174931
2024-05-27,-4.993462153498237,61,3.2313698673569036
2024-10-21,30.083032912641215,32,1.13143253205089
2024-06-03,2.7521840996956346,55,2.7805362492281214
2025-03-01,28.61986707927231,43,8.973039388379568
2024-07-17,9.925018954796762,44,5.658984650417337
2025-02-14,36.406681822306,89,8.005714071494229
2024-11-06,18.151873588663186,86,2.437112958372861
2024-10-24,-0.5003628094066261,72,7.131256689663329
2024-12-13,13.645620339636341,36,1.4629724390899201
2024-06-12,22.913698498911955,46,7.063262510839467
2024-06-24,22.60927455280055,56,5.232772265727518
2024-09-26,12.36347562926349,96,3.910273817325216
2025-03-12,4.394020034392641,46,7.628779679791343
2024-08-07,19.968625798940284,51,9.184725143085462
2024-12-24,-3.9999433649924168,53,7.844586326023246
2024-09-25,6.510371133501973,95,4.390070259176333
2024-07-18,31.046688687637257,73,9.230056966710904
2024-09-22,-7.595526982622754,20,7.459832783235623
2025-01-20,28.50991443697552,37,4.885406072994841
2025-01-05,8.712294418833679,85,5.964705043971681
2024-04-06,-1.4483645048908063,28,4.974497717765114
2024-10-14,6.787394867330313,87,2.352710659211965
2024-08-12,22.842357577057136,68,9.997464891044046
2025-01-09,-2.023529790614389,40,1.12171485573214
2024-11-21,4.991134337491758,33,6.8003936447981905
2024-11-09,-1.433685304132407,100,0.49927727171204306
2024-06-20,-6.141249775958237,90,9.314873029837566
2025-02-06,20.028499025286642,21,5.299637028152358
2025-03-13,-1.9402137055470252,89,3.951328128252679
2024-05-17,27.38412752368535,70,9.887133116628041
2024-10-28,21.948667269913567,47,2.75577499173705
2024-11-04,25.469632730641095,95,0.6614911215144192
2024-11-15,-4.619573592296435,43,6.9015208600412095
2025-03-10,0.5701393136413078,93,4.440916433157796
2024-09-16,-1.4777304552595432,48,4.16046803090869
2024-11-09,31.134713451602238,55,0.20464768371588948
2024-10-01,23.91776621783717,72,5.6541825552033265
2025-02-03,3.6965793176750843,59,2.678485725446368
2024-04-17,34.332228544820964,85,0.6580677775740695
2024-09-11,32.98531744127321,71,7.953152122216155
2024-07-24,33.49082175527123,32,5.923752564375384
2024-11-15,6.057597145997356,22,6.439027525665203
2024-10-24,18.13217764659145,29,1.2890722282802292
2024-10-15,25.00697859513169,31,3.248844746092164
2024-10-22,15.827322778290444,31,1.2705030603472633
2025-01-05,33.191008886068644,30,3.356471040529294
2025-01-13,2.2528606316180344,28,2.056427994653621
2024-05-19,25.594819368638532,81,1.6001241491149332
2024-11-14,19.612088485055878,74,8.234772839961721
2024-06-18,7.251921482631737,22,8.32021776083441
2024-06-14,35.237064645026535,21,0.5890563564113349
2024-05-08,24.550205210017417,66,9.114318518491466
2024-05-22,33.20320275671422,92,1.7733552052457036
2025-02-12,24.65731699743033,43,2.278308556040135
2024-12-02,-7.540509148489718,82,4.388500208291132
2024-04-02,39.657148512201374,21,9.419412090137843
2024-03-25,10.06066020499005,94,9.005642324186887
2024-08-18,-5.384454429559945,91,6.01383305881908
2025-02-08,9.648170843315427,35,9.712162812153377
2024-04-10,15.756741756568228,73,9.896829070808971
2024-09-01,38.82334917584232,73,1.5574150741914472
2025-02-13,7.135820583961696,98,0.29480222118502875
2024-06-03,-5.191286417636073,58,4.651046735877311
2024-05-04,33.027822884984765,65,5.251827405497499
2024-08-08,9.26002536965239,55,3.327030931254349
2024-05-06,32.78350453185309,78,1.7870016811689837
2024-08-28,33.66330058592537,85,6.256689619259729
2024-04-17,-5.854998605480107,44,6.826134118818912
2024-10-15,28.167353244362033,61,7.148741271793271
2025-03-18,-7.798116692435599,71,4.794635801013825
2024-05-24,5.792592195692729,33,7.4134330255407175
2024-09-17,17.367262574182888,49,7.694344459029106
2025-03-13,31.245934206451217,60,6.8992636684027255
2024-04-11,33.65244031159968,89,5.2293890985330025
2024-10-12,35.059141926924276,46,5.608834224620885
2024-08-10,17.889721057411826,46,8.831568279919892
2024-10-19,-8.470851955044298,57,3.633905388848615
2024-06-11,0.4633105352575697,47,2.4473526372936227
2024-09-14,-2.0395226124656514,85,0.6847377312637293
2024-04-01,-9.229968788721706,22,1.144907931344722
2024-12-27,-8.610776156856705,41,8.837818875671926
2024-11-20,18.148254768994814,52,9.798743713080578
2024-04-22,11.766449748436823,95,0.3791124100124832
2025-03-13,28.90259323464302,77,1.556020945529215
2025-03-13,-9.023965708889051,50,5.5073252490212266
2024-12-03,14.249580574476337,84,3.1667286661506475
2025-02-15,26.769336914470323,92,1.0837311950163853
2024-03-22,-5.217537295045146,39,7.5634638604100015
2024-11-23,21.543784373654738,58,0.5088816085143977
2024-08-20,-2.9278991624691404,82,6.394001055594428
2024-06-28,10.553497335137216,83,8.557473979400674
2024-03-30,-6.901602312443713,87,4.113983358123551
2025-03-03,25.886207697106137,34,9.53416180581908
2024-11-23,39.080937437643904,91,9.656212207210347
2024-11-28,8.934647640734585,72,3.4209082087357467
2024-09-24,38.09588397469567,74,7.937139080896579
2025-01-17,20.146012673658294,21,4.325241435169705
2024-04-05,10.7628219969125,85,9.054790789231804
2024-06-28,19.595354289262723,59,9.779176629243532
2024-09-03,27.582596520889382,66,0.369445169879582
2024-12-02,14.695799140544594,32,6.0709028439745065
2024-09-03,-9.643223935072111,87,1.8851983787588567
2024-05-07,5.379795219660657,90,0.9944823140822967
2024-06-09,-0.8619489242945271,41,5.393928866799
2024-06-21,14.86993513912827,79,4.387146349391285
2024-12-19,-4.263358911736289,78,9.605040472350632
2024-10-01,33.82326293857182,60,6.00060204942646
2024-06-17,38.905060060000686,57,5.7149379436580645
2025-03-18,22.760707884718663,68,2.1619527112137273
2025-01-10,19.31060496045913,26,5.880558738353766
2024-03-30,-9.859701790948325,32,8.563751240049841
2025-01-18,-4.893174924466267,23,5.8554175099863865
2024-06-29,13.766625428453693,48,9.546230002890253
2024-12-18,15.581965735978546,70,9.989494792180153
2024-10-06,27.02355267435464,95,6.083511708947865
2025-02-02,38.29274449137092,85,9.068866158727838
2024-07-19,16.026947241290426,75,2.0220604653821486
2024-06-25,9.466085695560881,66,9.962377934284897
2024-11-02,-3.6093927336582645,39,3.3375663057227047
2024-11-26,-2.480305437467991,34,0.8887228334098973
2024-07-21,10.950882249032198,24,7.9849115300402
2024-04-20,2.8394031308462395,46,7.063259317936299
2025-03-07,3.9043686266467397,28,2.6953003591839453
2025-01-01,24.253835301741844,32,4.9496942914870985
2024-08-16,29.127082523037743,38,7.823431166676949
2024-05-25,17.756161534210406,46,1.51811300914782
2025-01-31,28.882809505128165,24,5.291979802085908
2024-06-06,24.510797308296354,66,2.066022203736537
2024-08-09,33.04516573752825,30,8.39204141230605
2024-06-30,2.6258456365818343,47,8.746496445294056
2024-07-26,23.122118782879795,27,5.494217109598903
2025-01-18,27.145777675610525,30,4.327783480738331
2024-05-23,15.63885808733426,46,4.1028236991553175
2025-02-08,16.319578443577324,97,1.4151707816439818
2024-05-27,-4.59974819261851,38,3.833006475493076
2024-08-02,28.541973728134707,90,4.8477643784050395
2024-12-16,26.012356026241967,90,3.021676194539263
2024-04-22,21.09831747440864,61,0.14233408189444963
2025-01-31,18.19966679792107,88,7.85728102030142
2024-07-07,-8.137652715268015,61,2.3342546432545817
2024-08-12,16.525409609790064,75,8.257009414543827
2024-11-06,24.11674589447106,92,4.216638248622839
2024-07-09,1.5755969657791002,40,3.3433922186347553
2025-02-22,28.45318228265615,56,5.632025262845243
2025-02-25,-6.302704978142328,32,3.797433474872186
2024-10-26,10.310594314074727,90,2.4733350459543413
2024-10-28,8.968979060729257,77,6.021272481700187
2025-01-23,13.221589895079369,24,6.56216689992238
2025-03-18,12.870705031801464,53,9.848278097853234
2025-03-08,-5.261445553564234,87,3.368107410676285
2024-12-25,11.640222025205546,86,8.456551525376318
2024-04-28,-2.2542945417775595,71,3.5505887225534005
2025-03-16,24.806551990169545,21,2.888561753962727
2025-01-21,20.684750746002482,52,6.377549556247628
2024-06-11,33.34794649458462,44,5.213435106978893
2024-07-12,-4.716064282046908,100,1.914275102166968
2025-03-01,13.041648094233942,88,7.759525247125817
2025-02-16,-6.872925558905198,50,0.927180425402826
2025-03-09,39.650665753640055,45,4.824448309902213
2024-10-23,37.6865386563209,99,5.975836308437662
2024-10-14,-6.1819212651441156,72,7.447368315384733
2024-09-30,19.86991899101558,49,5.4942227203621306
2025-01-02,20.718500921581054,62,6.632878578857167
2025-02-21,-2.803066320520367,21,1.941679747300863
2024-11-17,0.18008545910366003,54,5.28828551176229
2024-12-12,39.65630359721397,61,4.765180992331715
2024-07-17,34.82158236214341,45,5.89783089257616
2024-09-02,11.247385087194104,46,9.688235280449204
2024-10-20,20.922868168352053,98,4.42626013647621
2025-03-08,4.7404100266595055,93,9.20908231417512
2025-01-20,7.5690581772038605,41,5.316661120500395
2024-08-31,32.674649501116754,36,9.065474736641047
2024-06-08,-3.614721601959827,56,7.150670623302831
2024-11-07,11.706103633179119,92,7.196990857912478
2024-09-01,2.1852103213773653,58,3.360070624555651
2025-02-25,29.09193394656183,64,0.3822450312079817
2024-09-28,12.5891691231886,89,6.409768732018383
2024-12-19,19.135324633143146,48,5.40078142683649
2025-02-11,31.56452819543763,90,3.1215083871900697
2024-12-19,16.494947568829947,24,3.2398655921333397
2024-06-20,-1.707782389630827,40,0.15433385017764367
2024-11-13,27.71544224787273,58,8.012801278497747
2024-07-29,14.349673507361778,82,7.601309440927455
2025-01-16,37.91641636347795,68,5.963498926655658
2024-09-23,10.789480869909365,59,3.5131536492147033
2024-09-25,-8.164388658765024,57,2.7983592187837925
2024-12-07,-0.6373505206223342,40,8.930565101235645
2024-11-14,12.038467149685975,73,1.8426133426959612
2024-03-20,-7.582931002914542,90,2.0994460090823286
2024-11-03,-4.770254080023869,64,3.72782248351635
2024-03-31,11.380832805512316,27,9.562721932683598
2024-08-12,26.818805035049984,51,6.564600385090147
2024-05-12,15.171845408705266,22,5.035337906758652
2024-11-24,36.445969061673,35,2.7932214596334335
2025-02-27,36.16966784423898,68,1.9366920882577154
2024-07-24,29.40506566776419,89,5.367045463913744
2025-01-30,20.070686055592777,66,2.6490330372383832
2024-05-10,36.057908164645916,92,0.5890818714519874
2024-12-10,19.770251867044173,31,7.711923490435155
2024-07-15,-6.879876333337411,20,9.199703020385627
2025-03-12,28.296665847271832,87,9.567209794650381
2024-07-28,-9.577281054809735,98,0.9996431119781535
2024-10-13,6.250562440809624,82,6.9986617728247555
2024-11-18,-9.727718913853842,46,1.2972586600634706
2024-07-12,10.008023515118996,99,7.8902662886542245
2025-02-20,-9.171968026564105,82,1.2282018162647468
2024-12-09,-8.070882123763543,83,1.0378898487824995
2024-12-29,10.341985065707785,21,3.6404909380757635
2024-07-04,13.524191597109112,43,5.936978911157275
2025-01-05,-7.7926427818747115,95,8.321912729612167
2024-11-19,37.07202864649671,89,2.277514790769626
